date,store_number,sales_amount
26-11-2010,45,1182500.16
03-12-2010,1,1548033.78
03-12-2010,2,2015781.27
03-12-2010,3,476420.77
03-12-2010,4,2102530.17
03-12-2010,5,344490.88
03-12-2010,6,1677067.24
03-12-2010,7,552811.62
03-12-2010,8,952766.93
03-12-2010,9,578164.82
03-12-2010,10,2251206.64
03-12-2010,11,1380522.64
03-12-2010,12,1069533.17
03-12-2010,13,2083379.89
03-12-2010,14,2258489.63
03-12-2010,15,754134.95
03-12-2010,16,512260.59
03-12-2010,17,926573.81
03-12-2010,18,1211026.13
03-12-2010,19,1615987.96
03-12-2010,20,2416051.17
03-12-2010,21,829210.73
03-12-2010,22,1230514.58
03-12-2010,23,1617025.41
03-12-2010,24,1413302.7
03-12-2010,25,885572.96
03-12-2010,26,1016143.64
03-12-2010,27,1884343.67
03-12-2010,28,1447916.29
03-12-2010,29,642678.53
03-12-2010,30,407112.22
03-12-2010,31,1338716.37
03-12-2010,32,1200892.56
03-12-2010,33,209986.25
03-12-2010,34,1001512.21
03-12-2010,35,982598.88
03-12-2010,36,360266.09
03-12-2010,37,508213.14
03-12-2010,38,351925.36
03-12-2010,39,1431910.98
03-12-2010,40,1000582.06
03-12-2010,41,1220115.75
03-12-2010,42,500250.8
03-12-2010,43,557543.62
03-12-2010,44,264214.12
03-12-2010,45,879244.9
10-12-2010,1,1682614.26
10-12-2010,2,2378726.55
10-12-2010,3,467642.03
10-12-2010,4,2302504.86
10-12-2010,5,352811.53
10-12-2010,6,1834737.58
10-12-2010,7,599730.07
10-12-2010,8,1069061.63
10-12-2010,9,618121.82
10-12-2010,10,2411790.21
10-12-2010,11,1564516.43
10-12-2010,12,1121934.15
10-12-2010,13,2461468.35
10-12-2010,14,2600519.26
10-12-2010,15,847294.04
10-12-2010,16,570103.64
10-12-2010,17,962475.55
10-12-2010,18,1416168.98
10-12-2010,19,1799070.98
10-12-2010,20,2752122.08
10-12-2010,21,943891.64
10-12-2010,22,1367202.84
10-12-2010,23,1872365.99
10-12-2010,24,1593012.75
10-12-2010,25,964729.18
10-12-2010,26,1149612.04
10-12-2010,27,2139733.68
10-12-2010,28,1466164.49
10-12-2010,29,713834.74
10-12-2010,30,428631.91
10-12-2010,31,1475685.1
10-12-2010,32,1377322.73
10-12-2010,33,253050.1
10-12-2010,34,1086661.02
10-12-2010,35,1108580.19
10-12-2010,36,404545.03
10-12-2010,37,511207.52
10-12-2010,38,355965.23
10-12-2010,39,1630564.48
10-12-2010,40,1111215.72
10-12-2010,41,1434908.13
10-12-2010,42,585175.24
10-12-2010,43,598679.02
10-12-2010,44,278253.28
10-12-2010,45,1002364.34
17-12-2010,1,1891034.93
17-12-2010,2,2609166.75
17-12-2010,3,498159.39
17-12-2010,4,2740057.14
17-12-2010,5,367801.19
17-12-2010,6,2090268.95
17-12-2010,7,716388.81
17-12-2010,8,1220579.55
17-12-2010,9,685243.2
17-12-2010,10,2811646.85
17-12-2010,11,1843971.15
17-12-2010,12,1295605.35
17-12-2010,13,2771646.81
17-12-2010,14,2762861.41
17-12-2010,15,983825.15
17-12-2010,16,648652.01
17-12-2010,17,1049372.38
17-12-2010,18,1588430.71
17-12-2010,19,1911967.44
17-12-2010,20,2819193.17
17-12-2010,21,1147556.83
17-12-2010,22,1527682.99
17-12-2010,23,2238573.48
17-12-2010,24,1663525.77
17-12-2010,25,1047707.59
17-12-2010,26,1196813.33
17-12-2010,27,2350098.36
17-12-2010,28,1510443.62
17-12-2010,29,850538.25
17-12-2010,30,445332.28
17-12-2010,31,1714667
17-12-2010,32,1557776.1
17-12-2010,33,238875.26
17-12-2010,34,1227148.13
17-12-2010,35,1314987.4
17-12-2010,36,410214.7
17-12-2010,37,534285.21
17-12-2010,38,334441.15
17-12-2010,39,1842172.46
17-12-2010,40,1179036.3
17-12-2010,41,1627904.68
17-12-2010,42,537455.65
17-12-2010,43,615761.77
17-12-2010,44,278646.35
17-12-2010,45,1123282.85
24-12-2010,1,2387950.2
24-12-2010,2,3436007.68
24-12-2010,3,605990.41
24-12-2010,4,3526713.39
24-12-2010,5,466010.25
24-12-2010,6,2727575.18
24-12-2010,7,1045124.88
24-12-2010,8,1511641.09
24-12-2010,9,873347.55
24-12-2010,10,3749057.69
24-12-2010,11,2306265.36
24-12-2010,12,1768249.89
24-12-2010,13,3595903.2
24-12-2010,14,3818686.45
24-12-2010,15,1368318.17
24-12-2010,16,1004730.69
24-12-2010,17,1309226.79
24-12-2010,18,2027507.15
24-12-2010,19,2678206.42
24-12-2010,20,3766687.43
24-12-2010,21,1587257.78
24-12-2010,22,1962445.04
24-12-2010,23,2734277.1
24-12-2010,24,2386015.75
24-12-2010,25,1295391.19
24-12-2010,26,1573982.47
24-12-2010,27,3078162.08
24-12-2010,28,2026026.39
24-12-2010,29,1130926.79
24-12-2010,30,519354.88
24-12-2010,31,2068942.97
24-12-2010,32,1949183.14
24-12-2010,33,249246.8
24-12-2010,34,1620748.25
24-12-2010,35,1779236.54
24-12-2010,36,422093.59
24-12-2010,37,576809.92
24-12-2010,38,369106.72
24-12-2010,39,2495489.25
24-12-2010,40,1648829.18
24-12-2010,41,2225016.73
24-12-2010,42,555075.27
24-12-2010,43,656637.63
24-12-2010,44,365098.24
24-12-2010,45,1682862.03
31-12-2010,1,1367320.01
31-12-2010,2,1750434.55
31-12-2010,3,382677.76
31-12-2010,4,1794868.74
31-12-2010,5,298180.18
31-12-2010,6,1464050.02
31-12-2010,7,729572.08
31-12-2010,8,773586.49
31-12-2010,9,459770.85
31-12-2010,10,1707298.14
31-12-2010,11,1172003.1
31-12-2010,12,891736.91
31-12-2010,13,1675292
31-12-2010,14,1623716.46
31-12-2010,15,543754.17
31-12-2010,16,575317.38
31-12-2010,17,635862.55
31-12-2010,18,887907.01
31-12-2010,19,1275146.94
31-12-2010,20,1799737.79
31-12-2010,21,672903.23
31-12-2010,22,774262.28
31-12-2010,23,1169773.85
31-12-2010,24,1208600.05
31-12-2010,25,623092.54
31-12-2010,26,877268.29
31-12-2010,27,1440963
31-12-2010,28,1090558.57
31-12-2010,29,465992.02
31-12-2010,30,397631.02
31-12-2010,31,1198071.6
31-12-2010,32,955463.84
31-12-2010,33,219804.85
31-12-2010,34,902109.69
31-12-2010,35,576332.05
31-12-2010,36,359310.65
31-12-2010,37,460331.7
31-12-2010,38,303908.81
31-12-2010,39,1230012.16
31-12-2010,40,811318.3
31-12-2010,41,1001790.16
31-12-2010,42,428953.6
31-12-2010,43,534740.3
31-12-2010,44,241937.11
31-12-2010,45,679156.2
07-01-2011,1,1444732.28
07-01-2011,2,1758050.79
07-01-2011,3,378241.34
07-01-2011,4,1862476.27
07-01-2011,5,286347.26
07-01-2011,6,1350441.68
07-01-2011,7,661163.94
07-01-2011,8,873065.23
07-01-2011,9,490981.78
07-01-2011,10,1714309.9
07-01-2011,11,1178905.44
07-01-2011,12,910110.24
07-01-2011,13,1744544.39
07-01-2011,14,1864746.1
07-01-2011,15,509640.77
07-01-2011,16,573545.96
07-01-2011,17,1083071.14
07-01-2011,18,933960.3
07-01-2011,19,1224175.99
07-01-2011,20,1843030.95
07-01-2011,21,629152.06
07-01-2011,22,873954.7
07-01-2011,23,1122034.48
07-01-2011,24,1178641.71
07-01-2011,25,558794.63
07-01-2011,26,938149.21
07-01-2011,27,1568159.48
07-01-2011,28,1402902.47
07-01-2011,29,455952.18
07-01-2011,30,451077.21
07-01-2011,31,1311986.87
07-01-2011,32,1046416.17
07-01-2011,33,243948.82
07-01-2011,34,900646.94
07-01-2011,35,649289.75
07-01-2011,36,384659.85
07-01-2011,37,542464.02
07-01-2011,38,386344.54
07-01-2011,39,1224475.12
07-01-2011,40,894280.19
07-01-2011,41,1153596.53
07-01-2011,42,592947.75
07-01-2011,43,611796.61
07-01-2011,44,288320.38
07-01-2011,45,680254.35
14-01-2011,1,1391013.96
14-01-2011,2,1744193.58
14-01-2011,3,381061.1
14-01-2011,4,1865502.46
14-01-2011,5,260636.71
14-01-2011,6,1306194.55
14-01-2011,7,547384.9
14-01-2011,8,809646.66
14-01-2011,9,458086.69
14-01-2011,10,1710803.59
14-01-2011,11,1194449.78
14-01-2011,12,812011.8
14-01-2011,13,1682316.31
14-01-2011,14,1699095.9
14-01-2011,15,479424.2
14-01-2011,16,470365.59
14-01-2011,17,758510.36
14-01-2011,18,777175.28
14-01-2011,19,1181204.53
14-01-2011,20,1884345.01
14-01-2011,21,650789.13
14-01-2011,22,807535.52
14-01-2011,23,1016756.1
14-01-2011,24,1167740.2
14-01-2011,25,572360.83
14-01-2011,26,812323.29
14-01-2011,27,1532308.62
14-01-2011,28,1098286.61
14-01-2011,29,426905.26
14-01-2011,30,465408.72
14-01-2011,31,1350730.31
14-01-2011,32,1028206.51
14-01-2011,33,259527.75
14-01-2011,34,898610.33
14-01-2011,35,687670.78
14-01-2011,36,410497.73
14-01-2011,37,525616.9
14-01-2011,38,356138.79
14-01-2011,39,1193199.39
14-01-2011,40,771315.62
14-01-2011,41,1052609.16
14-01-2011,42,613899.15
14-01-2011,43,614940.07
14-01-2011,44,292859.36
14-01-2011,45,654018.95
21-01-2011,1,1327405.42
21-01-2011,2,1751384.9
21-01-2011,3,350876.7
21-01-2011,4,1886393.94
21-01-2011,5,275313.34
21-01-2011,6,1261253.18
21-01-2011,7,521539.46
21-01-2011,8,822668.23
21-01-2011,9,454021.69
21-01-2011,10,1677556.18
21-01-2011,11,1187776.19
21-01-2011,12,802105.5
21-01-2011,13,1770177.37
21-01-2011,14,1743188.87
21-01-2011,15,487311.03
21-01-2011,16,462888.13
21-01-2011,17,755804.37
21-01-2011,18,891148.55
21-01-2011,19,1212967.84
21-01-2011,20,1781805.66
21-01-2011,21,663941.73
21-01-2011,22,855001.02
21-01-2011,23,1110706.06
21-01-2011,24,1107170.39
21-01-2011,25,568093.57
21-01-2011,26,809833.21
21-01-2011,27,1517029.9
21-01-2011,28,1079669.11
21-01-2011,29,445134.15
21-01-2011,30,439132.62
21-01-2011,31,1344167.13
21-01-2011,32,1078348.91
21-01-2011,33,244856.44
21-01-2011,34,891025.39
21-01-2011,35,659902.07
21-01-2011,36,399191.05
21-01-2011,37,526486.82
21-01-2011,38,341098.08
21-01-2011,39,1243370.74
21-01-2011,40,764014.75
21-01-2011,41,1088025.8
21-01-2011,42,533414.62
21-01-2011,43,601004.79
21-01-2011,44,276157.8
21-01-2011,45,644285.33
28-01-2011,1,1316899.31
28-01-2011,2,1695371.68
28-01-2011,3,364866.24
28-01-2011,4,1814240.85
28-01-2011,5,279088.39
28-01-2011,6,1287034.7
28-01-2011,7,513372.17
28-01-2011,8,782256.66
28-01-2011,9,463561.48
28-01-2011,10,1715769.05
28-01-2011,11,1100418.69
28-01-2011,12,873119.06
28-01-2011,13,1633663.12
28-01-2011,14,1613718.38
28-01-2011,15,481119.6
28-01-2011,16,448391.99
28-01-2011,17,736335.69
28-01-2011,18,849540.85
28-01-2011,19,1284185.49
28-01-2011,20,1761506.68
28-01-2011,21,649878.29
28-01-2011,22,799369.15
28-01-2011,23,1083657.61
28-01-2011,24,1126921.34
28-01-2011,25,600448.69
28-01-2011,26,817485.14
28-01-2011,27,1421111.55
28-01-2011,28,1127859.69
28-01-2011,29,410426.97
28-01-2011,30,425989.04
28-01-2011,31,1254955.68
28-01-2011,32,1006814.85
28-01-2011,33,231155.9
28-01-2011,34,836717.75
28-01-2011,35,633289.78
28-01-2011,36,372174.12
28-01-2011,37,513672.36
28-01-2011,38,357557.16
28-01-2011,39,1158698.44
28-01-2011,40,775910.43
28-01-2011,41,1026439.93
28-01-2011,42,499081.79
28-01-2011,43,562558.27
28-01-2011,44,276011.4
28-01-2011,45,617207.58
04-02-2011,1,1606629.58
04-02-2011,2,1929346.23
04-02-2011,3,438516.53
04-02-2011,4,2119086.04
04-02-2011,5,329613.2
04-02-2011,6,1514999.17
04-02-2011,7,558027.77
04-02-2011,8,944594.78
04-02-2011,9,544612.28
04-02-2011,10,1968045.91
04-02-2011,11,1422546.05
04-02-2011,12,1046068.17
04-02-2011,13,1848186.58
04-02-2011,14,1995891.87
04-02-2011,15,556550.85
04-02-2011,16,479263.15
04-02-2011,17,816603.05
04-02-2011,18,1055841.24
04-02-2011,19,1370562.11
04-02-2011,20,2351143.07
04-02-2011,21,596218.24
04-02-2011,22,946060.98
04-02-2011,23,1159438.53
04-02-2011,24,1225182.04
04-02-2011,25,639830.45
04-02-2011,26,911807.02
04-02-2011,27,1628100.79
04-02-2011,28,1564897.32
04-02-2011,29,504126.89
04-02-2011,30,490970.95
04-02-2011,31,1443206.46
04-02-2011,32,1070457.8
04-02-2011,33,234218.03
04-02-2011,34,971932.87
04-02-2011,35,747577.05
04-02-2011,36,417521.7
04-02-2011,37,583835.18
04-02-2011,38,402341.76
04-02-2011,39,1343773.94
04-02-2011,40,904261.65
04-02-2011,41,1179420.5
04-02-2011,42,586886.16
04-02-2011,43,651521.77
04-02-2011,44,293953.08
04-02-2011,45,759442.33
11-02-2011,1,1649614.93
11-02-2011,2,2168041.61
11-02-2011,3,430526.21
11-02-2011,4,2187847.29
11-02-2011,5,311590.54
11-02-2011,6,1486920.17
11-02-2011,7,559903.13
11-02-2011,8,996147.39
11-02-2011,9,555279.02
11-02-2011,10,2115408.31
11-02-2011,11,1419236.9
11-02-2011,12,1086421.57
11-02-2011,13,1944438.9
11-02-2011,14,1980405.03
11-02-2011,15,582864.35
11-02-2011,16,466806.89
11-02-2011,17,813211.46
11-02-2011,18,1122053.58
11-02-2011,19,1430851.11
11-02-2011,20,2211388.14
11-02-2011,21,771908.51
11-02-2011,22,1009206.33
11-02-2011,23,1249786.4
11-02-2011,24,1341240.62
11-02-2011,25,615666.78
11-02-2011,26,1010711.08
11-02-2011,27,1636224.77
11-02-2011,28,1397301.38
11-02-2011,29,550387.78
11-02-2011,30,470921.24
11-02-2011,31,1539230.32
11-02-2011,32,1124357.2
11-02-2011,33,276198.74
11-02-2011,34,1015654.6
11-02-2011,35,859258.17
11-02-2011,36,401501.2
11-02-2011,37,522514.32
11-02-2011,38,377672.46
11-02-2011,39,1227893.89
11-02-2011,40,931939.52
11-02-2011,41,1150003.36
11-02-2011,42,628063.88
11-02-2011,43,635650.98
11-02-2011,44,307486.73
11-02-2011,45,766456
18-02-2011,1,1686842.78
18-02-2011,2,2080884.82
18-02-2011,3,432782.1
18-02-2011,4,2316495.56
18-02-2011,5,356622.61
18-02-2011,6,1572117.54
18-02-2011,7,572387.47
18-02-2011,8,1065108.64
18-02-2011,9,610985.56
18-02-2011,10,2106934.55
18-02-2011,11,1554747.15
18-02-2011,12,1128485.1
18-02-2011,13,2003480.59
18-02-2011,14,2019031.67
18-02-2011,15,649993.5
18-02-2011,16,491179.79
18-02-2011,17,860962.91
18-02-2011,18,1095058.57
18-02-2011,19,1457270.16
18-02-2011,20,2258616.24
18-02-2011,21,884701.92
18-02-2011,22,975964.86
18-02-2011,23,1369971.57
18-02-2011,24,1360150.12
18-02-2011,25,634637.03
18-02-2011,26,981978.02
18-02-2011,27,1709365.19
18-02-2011,28,1514828.82
18-02-2011,29,542529.21
18-02-2011,30,417070.51
18-02-2011,31,1539063.91
18-02-2011,32,1183528.58
18-02-2011,33,252349.6
18-02-2011,34,1062629.3
18-02-2011,35,865305.88
18-02-2011,36,427175.03
18-02-2011,37,536840.69
18-02-2011,38,364606.7
18-02-2011,39,1335233.74
18-02-2011,40,968694.45
18-02-2011,41,1203399.64
18-02-2011,42,556485.1
18-02-2011,43,626627.77
18-02-2011,44,280785.76
18-02-2011,45,802253.41
25-02-2011,1,1456800.28
25-02-2011,2,1833511.08
25-02-2011,3,397211.19
25-02-2011,4,2078094.69
25-02-2011,5,294659.5
25-02-2011,6,1422600.43
25-02-2011,7,546690.84
25-02-2011,8,917317.15
25-02-2011,9,513107.2
25-02-2011,10,1967996.71
25-02-2011,11,1323999.36
25-02-2011,12,1046203.72
25-02-2011,13,1831933.95
25-02-2011,14,1875708.88
25-02-2011,15,547564.09
25-02-2011,16,475201.64
25-02-2011,17,767256.53
25-02-2011,18,1005983.31
25-02-2011,19,1296658.47
25-02-2011,20,1938608.52
25-02-2011,21,768313.85
25-02-2011,22,911245.43
25-02-2011,23,1206917.2
25-02-2011,24,1235121.33
25-02-2011,25,570816.34
25-02-2011,26,910298.44
25-02-2011,27,1688935.71
25-02-2011,28,1311796.91
25-02-2011,29,483660.15
25-02-2011,30,432687.97
25-02-2011,31,1365678.22
25-02-2011,32,1054754.67
25-02-2011,33,242901.21
25-02-2011,34,953331.45
25-02-2011,35,841129.26
25-02-2011,36,380279.44
25-02-2011,37,514758.19
25-02-2011,38,354232.34
25-02-2011,39,1240921.19
25-02-2011,40,888869.27
25-02-2011,41,1099714.93
25-02-2011,42,526904.08
25-02-2011,43,592340.01
25-02-2011,44,279427.93
25-02-2011,45,733716.78
04-03-2011,1,1636263.41
04-03-2011,2,1981607.78
04-03-2011,3,437084.51
04-03-2011,4,2103455.75
04-03-2011,5,329033.66
04-03-2011,6,1502617.99
04-03-2011,7,551378.39
04-03-2011,8,935266.43
04-03-2011,9,542016.18
04-03-2011,10,1958003.19
04-03-2011,11,1399456.99
04-03-2011,12,1085248.21
04-03-2011,13,1894960.68
04-03-2011,14,2041215.61
04-03-2011,15,573374.49
04-03-2011,16,484829.07
04-03-2011,17,816138.33
04-03-2011,18,1063310.62
04-03-2011,19,1433569.44
04-03-2011,20,2143424.61
04-03-2011,21,796277.72
04-03-2011,22,997353.15
04-03-2011,23,1301185.28
04-03-2011,24,1346994.53
04-03-2011,25,640912.18
04-03-2011,26,945643.17
04-03-2011,27,1656130.67
04-03-2011,28,1723736.91
04-03-2011,29,536031.67
04-03-2011,30,443334.71
04-03-2011,31,1412721.18
04-03-2011,32,1106847.62
04-03-2011,33,245435.8
04-03-2011,34,963910.81
04-03-2011,35,850448.54
04-03-2011,36,402579.84
04-03-2011,37,527572.25
04-03-2011,38,405429.43
04-03-2011,39,1316385.43
04-03-2011,40,977070.62
04-03-2011,41,1229257.7
04-03-2011,42,570879.04
04-03-2011,43,616345.25
04-03-2011,44,293984.54
04-03-2011,45,761880.36
11-03-2011,1,1553191.63
11-03-2011,2,1879107.31
11-03-2011,3,404753.3
11-03-2011,4,2039818.41
11-03-2011,5,293098.1
11-03-2011,6,1494497.39
11-03-2011,7,558963.83
11-03-2011,8,900387.29
11-03-2011,9,517783.5
11-03-2011,10,1933469.15
11-03-2011,11,1314557.31
11-03-2011,12,997672.62
11-03-2011,13,1852432.58
11-03-2011,14,1931104.67
11-03-2011,15,537035.28
11-03-2011,16,457504.35
11-03-2011,17,779602.36
11-03-2011,18,1002714.25
11-03-2011,19,1351450.43
11-03-2011,20,1990932.77
11-03-2011,21,763479.9
11-03-2011,22,944587.23
11-03-2011,23,1042043.55
11-03-2011,24,1253218.7
11-03-2011,25,599828.39
11-03-2011,26,946614.55
11-03-2011,27,1613259.77
11-03-2011,28,1380836.35
11-03-2011,29,493430.45
11-03-2011,30,438529.81
11-03-2011,31,1405572.93
11-03-2011,32,1101458.21
11-03-2011,33,270921.44
11-03-2011,34,943951.67
11-03-2011,35,830601.39
11-03-2011,36,407506.78
11-03-2011,37,505610.4
11-03-2011,38,357897.18
11-03-2011,39,1283716.81
11-03-2011,40,860255.58
11-03-2011,41,1159089.6
11-03-2011,42,607294.56
11-03-2011,43,629026.75
11-03-2011,44,284496.14
11-03-2011,45,714014.73
18-03-2011,1,1576818.06
18-03-2011,2,1902557.66
18-03-2011,3,392109.51
18-03-2011,4,2116475.38
18-03-2011,5,312177.67
18-03-2011,6,1685375.47
18-03-2011,7,635014.69
18-03-2011,8,898289.14
18-03-2011,9,515226.11
18-03-2011,10,1884734.31
18-03-2011,11,1391813.69
18-03-2011,12,1009502.01
18-03-2011,13,1852443.78
18-03-2011,14,1932491.42
18-03-2011,15,551553.99
18-03-2011,16,497373.49
18-03-2011,17,778436.81
18-03-2011,18,945889.59
18-03-2011,19,1257972.37
18-03-2011,20,1931668.64
18-03-2011,21,793569
18-03-2011,22,926427.12
18-03-2011,23,1203682.62
18-03-2011,24,1168397.26
18-03-2011,25,603393.64
18-03-2011,26,887426.12
18-03-2011,27,1624539.21
18-03-2011,28,1286413.71
18-03-2011,29,493653.43
18-03-2011,30,425470.84
18-03-2011,31,1425559.02
18-03-2011,32,1100765.5
18-03-2011,33,247234.47
18-03-2011,34,1014218.8
18-03-2011,35,800662.82
18-03-2011,36,431412.22
18-03-2011,37,478503.06
18-03-2011,38,349459.95
18-03-2011,39,1348410.05
18-03-2011,40,871024.26
18-03-2011,41,1115504.26
18-03-2011,42,558239.32
18-03-2011,43,635171.05
18-03-2011,44,281699.68
18-03-2011,45,733564.77
25-03-2011,1,1541102.38
25-03-2011,2,1766162.05
25-03-2011,3,380683.67
25-03-2011,4,1944164.32
25-03-2011,5,294732.5
25-03-2011,6,1438465.81
25-03-2011,7,559061.58
25-03-2011,8,827968.36
25-03-2011,9,497488.4
25-03-2011,10,1815798.85
25-03-2011,11,1229777.24
25-03-2011,12,954107.32
25-03-2011,13,1807545.43
25-03-2011,14,1879451.23
25-03-2011,15,527389.28
25-03-2011,16,465279.68
25-03-2011,17,781267.76
25-03-2011,18,944523.3
25-03-2011,19,1266564.94
25-03-2011,20,1824711.21
25-03-2011,21,753711.32
25-03-2011,22,933528.39
25-03-2011,23,1148624.83
25-03-2011,24,1158693.12
25-03-2011,25,616324.24
25-03-2011,26,866566.54
25-03-2011,27,1554651.08
25-03-2011,28,1201059.72
25-03-2011,29,478773.05
25-03-2011,30,431754.01
25-03-2011,31,1357036.1
25-03-2011,32,1068719.22
25-03-2011,33,238084.08
25-03-2011,34,922898.38
25-03-2011,35,762184.1
25-03-2011,36,390732.02
25-03-2011,37,522105.93
25-03-2011,38,351541.62
25-03-2011,39,1284334.79
25-03-2011,40,834621.39
25-03-2011,41,1140578.16
25-03-2011,42,522673.62
25-03-2011,43,585989.1
25-03-2011,44,285031.81
25-03-2011,45,719737.25
01-04-2011,1,1495064.75
01-04-2011,2,1800171.36
01-04-2011,3,374556.08
01-04-2011,4,1900246.47
01-04-2011,5,314316.55
01-04-2011,6,1459276.77
01-04-2011,7,513409.67
01-04-2011,8,878762.3
01-04-2011,9,520962.14
01-04-2011,10,1827733.18
01-04-2011,11,1258674.12
01-04-2011,12,1005463.49
01-04-2011,13,1864238.64
01-04-2011,14,1869110.55
01-04-2011,15,542556.05
01-04-2011,16,459756.11
01-04-2011,17,795859.23
01-04-2011,18,938083.17
01-04-2011,19,1305950.22
01-04-2011,20,1927993.09
01-04-2011,21,732056.37
01-04-2011,22,951588.37
01-04-2011,23,1182694.95
01-04-2011,24,1163803.3
01-04-2011,25,618377.79
01-04-2011,26,849231.61
01-04-2011,27,1628868.28
01-04-2011,28,1336838.41
01-04-2011,29,475615.26
01-04-2011,30,437926.79
01-04-2011,31,1344890.73
01-04-2011,32,1051121.02
01-04-2011,33,232769.09
01-04-2011,34,884233.67
01-04-2011,35,762620.94
01-04-2011,36,385672.11
01-04-2011,37,534578.78
01-04-2011,38,382098.13
01-04-2011,39,1316849.36
01-04-2011,40,841889.08
01-04-2011,41,1179125.48
01-04-2011,42,508432.17
01-04-2011,43,611585.54
01-04-2011,44,281514.26
01-04-2011,45,712425.76
08-04-2011,1,1614259.35
08-04-2011,2,1847552.61
08-04-2011,3,384075.31
08-04-2011,4,2074953.46
08-04-2011,5,307333.62
08-04-2011,6,1534594
08-04-2011,7,500552.16
08-04-2011,8,949825.83
08-04-2011,9,561625.92
08-04-2011,10,1870720.73
08-04-2011,11,1327401.06
08-04-2011,12,998362.05
08-04-2011,13,1887465.04
08-04-2011,14,2037798.88
08-04-2011,15,587370.81
08-04-2011,16,439276.5
08-04-2011,17,811855.72
08-04-2011,18,1018541.3
08-04-2011,19,1419911.91
08-04-2011,20,2027056.39
08-04-2011,21,744782.89
08-04-2011,22,969046.69
08-04-2011,23,1248901.98
08-04-2011,24,1273670.32
08-04-2011,25,648606.13
08-04-2011,26,985229.81
08-04-2011,27,1689844.18
08-04-2011,28,1414713.5
08-04-2011,29,505304.33
08-04-2011,30,443889.5
08-04-2011,31,1416790.17
08-04-2011,32,1102975.59
08-04-2011,33,271924.73
08-04-2011,34,975479.83
08-04-2011,35,813352.41
08-04-2011,36,428727.61
08-04-2011,37,543703.16
08-04-2011,38,392152.3
08-04-2011,39,1350646.16
08-04-2011,40,947753.32
08-04-2011,41,1206252.12
08-04-2011,42,620087.35
08-04-2011,43,650418.75
08-04-2011,44,292498.61
08-04-2011,45,750182.71
15-04-2011,1,1559889
15-04-2011,2,1856467.84
15-04-2011,3,366250.69
15-04-2011,4,1960587.76
15-04-2011,5,307913.58
15-04-2011,6,1448797.02
15-04-2011,7,423380.14
15-04-2011,8,908278.74
15-04-2011,9,528420.28
15-04-2011,10,1781767.22
15-04-2011,11,1312905.8
15-04-2011,12,990951.77
15-04-2011,13,1950994.04
15-04-2011,14,1974960.86
15-04-2011,15,607691.36
15-04-2011,16,427855.24
15-04-2011,17,825283.43
15-04-2011,18,988157.72
15-04-2011,19,1392093.04
15-04-2011,20,2057406.33
15-04-2011,21,768390.05
15-04-2011,22,1008557.04
15-04-2011,23,1263680.51
15-04-2011,24,1245576.65
15-04-2011,25,674562.45
15-04-2011,26,863266.12
15-04-2011,27,1727175.61
15-04-2011,28,1240126.07
15-04-2011,29,518245.97
15-04-2011,30,426666.92
15-04-2011,31,1408464.08
15-04-2011,32,1120508.14
15-04-2011,33,275749.56
15-04-2011,34,941829
15-04-2011,35,795157.2
15-04-2011,36,414986.54
15-04-2011,37,543775.87
15-04-2011,38,362758.94
15-04-2011,39,1348031.55
15-04-2011,40,874446.32
15-04-2011,41,1192982.07
15-04-2011,42,597644.02
15-04-2011,43,635758.03
15-04-2011,44,289667.55
15-04-2011,45,765270.02
22-04-2011,1,1564819.81
22-04-2011,2,1886339.6
22-04-2011,3,391860.04
22-04-2011,4,2220600.76
22-04-2011,5,328415.44
22-04-2011,6,1639358.93
22-04-2011,7,466594.89
22-04-2011,8,937473.13
22-04-2011,9,549502.11
22-04-2011,10,2004831.14
22-04-2011,11,1388118.53
22-04-2011,12,1016019.47
22-04-2011,13,2124316.34
22-04-2011,14,2256461.39
22-04-2011,15,655318.26
22-04-2011,16,368600
22-04-2011,17,1060770.11
22-04-2011,18,1105860.06
22-04-2011,19,1514288.82
22-04-2011,20,2313861.81
22-04-2011,21,801302.01
22-04-2011,22,1152781.9
22-04-2011,23,1447301.24
22-04-2011,24,1372484.9
22-04-2011,25,756588.42
22-04-2011,26,921700.61
22-04-2011,27,1921655.48
22-04-2011,28,1297452
22-04-2011,29,589252.69
22-04-2011,30,445358.73
22-04-2011,31,1461393.91
22-04-2011,32,1210602.91
22-04-2011,33,248603.3
22-04-2011,34,1051518.45
22-04-2011,35,841778.34
22-04-2011,36,374574.72
22-04-2011,37,526434.37
22-04-2011,38,362952.34
22-04-2011,39,1563140.85
22-04-2011,40,965056.4
22-04-2011,41,1304481.75
22-04-2011,42,534597.69
22-04-2011,43,638280.67
22-04-2011,44,280357.3
22-04-2011,45,813630.44
29-04-2011,1,1455090.69
29-04-2011,2,1745545.28
29-04-2011,3,367405.4
29-04-2011,4,1878167.44
29-04-2011,5,307291.56
29-04-2011,6,1479249.9
29-04-2011,7,410429.73
29-04-2011,8,855014.77
29-04-2011,9,532226.2
29-04-2011,10,1873646.34
29-04-2011,11,1357589.89
29-04-2011,12,994966.1
29-04-2011,13,1895583.12
29-04-2011,14,1930617.64
29-04-2011,15,560764.41
29-04-2011,16,378100.31
29-04-2011,17,806979.15
29-04-2011,18,974114.39
29-04-2011,19,1297237.7
29-04-2011,20,1881788.19
29-04-2011,21,783250.75
